traffic_id,traffic_date,article_id,activeUsers,sessions,screenPageViews,screenPageViewsPerSession,screenPageViewsPerUser
4800,2024-03-31,5542960,366,424,518,1.221698113,1.415300546
4801,2024-03-31,5560278,361,398,576,1.447236181,1.595567867
4802,2024-03-31,5562396,356,361,560,1.551246537,1.573033708
4803,2024-03-31,5562890,340,361,780,2.16066482,2.294117647
4804,2024-03-31,5561886,335,382,795,2.081151832,2.373134328
4805,2024-03-31,5562108,335,372,764,2.053763441,2.280597015
4806,2024-03-31,5562814,319,340,665,1.955882353,2.084639498
4807,2024-03-31,5562484,314,361,837,2.318559557,2.665605096
4808,2024-03-31,5562048,303,330,701,2.124242424,2.313531353
4809,2024-03-31,5558967,298,324,691,2.132716049,2.318791946
4810,2024-03-31,5559162,298,340,780,2.294117647,2.617449664
4811,2024-03-31,5562337,298,314,753,2.398089172,2.526845638
4812,2024-03-31,5561243,293,361,518,1.434903047,1.767918089
4813,2024-03-31,5561406,277,303,1533,5.059405941,5.534296029
4814,2024-03-31,5561812,277,309,644,2.084142395,2.324909747
4815,2024-03-31,5562802,272,324,738,2.277777778,2.713235294
4816,2024-03-31,5558735,262,293,785,2.679180887,2.996183206
4817,2024-03-31,5563074,251,272,314,1.154411765,1.250996016
4818,2024-03-31,5561742,246,283,696,2.459363958,2.829268293
4819,2024-03-31,5562353,235,303,1355,4.471947195,5.765957447
4820,2024-03-31,5560193,230,293,513,1.750853242,2.230434783
4821,2024-03-31,5561125,230,272,591,2.172794118,2.569565217
4822,2024-03-31,5561265,230,246,1470,5.975609756,6.391304348
4823,2024-03-31,5560756,225,267,523,1.958801498,2.324444444
4824,2024-03-31,5562316,225,256,1397,5.45703125,6.208888889
4825,2024-03-31,5562941,225,235,283,1.204255319,1.257777778
4826,2024-03-31,5563002,220,241,471,1.954356846,2.140909091
4827,2024-03-31,5563023,220,246,555,2.256097561,2.522727273
4828,2024-03-31,5562156,199,209,570,2.727272727,2.864321608
4829,2024-03-31,5560274,194,235,497,2.114893617,2.56185567
4830,2024-03-31,5562123,194,215,345,1.604651163,1.778350515
4831,2024-03-31,5562851,188,251,581,2.314741036,3.090425532
4832,2024-03-31,5562932,188,241,272,1.128630705,1.446808511
4833,2024-03-31,5562511,183,209,460,2.200956938,2.513661202
4834,2024-03-31,5562750,183,209,1010,4.832535885,5.519125683
4835,2024-03-31,5560396,178,204,602,2.950980392,3.382022472
4836,2024-03-31,5562735,178,183,225,1.229508197,1.264044944
4837,2024-03-31,5558385,173,246,392,1.593495935,2.265895954
4838,2024-03-31,5561062,173,194,309,1.592783505,1.786127168
4839,2024-03-31,5561371,173,204,539,2.642156863,3.115606936
4840,2024-03-31,5561735,167,204,387,1.897058824,2.317365269
4841,2024-03-31,5562937,167,194,215,1.108247423,1.28742515
4842,2024-03-31,5560202,162,173,372,2.150289017,2.296296296
4843,2024-03-31,5560793,157,173,403,2.329479769,2.566878981
4844,2024-03-31,5562193,157,173,508,2.936416185,3.23566879
4845,2024-03-31,5563061,157,173,272,1.572254335,1.732484076
4846,2024-03-31,5558376,152,152,392,2.578947368,2.578947368
4847,2024-03-31,5560265,152,157,157,1,1.032894737
4848,2024-03-31,5562389,152,183,455,2.486338798,2.993421053
4849,2024-03-31,5561572,147,188,497,2.643617021,3.380952381
4850,2024-03-31,5562272,147,173,272,1.572254335,1.850340136
4851,2024-03-31,5562949,147,152,403,2.651315789,2.741496599
4852,2024-03-31,5560665,141,152,455,2.993421053,3.226950355
4853,2024-03-31,5561340,141,178,319,1.792134831,2.262411348
4854,2024-03-31,5562437,141,152,471,3.098684211,3.340425532
4855,2024-03-31,5552503,136,152,502,3.302631579,3.691176471
4856,2024-03-31,5561597,136,147,283,1.925170068,2.080882353
4857,2024-03-31,5562375,136,162,178,1.098765432,1.308823529
4858,2024-03-31,5562958,136,157,392,2.496815287,2.882352941
4859,2024-03-31,5563077,136,136,267,1.963235294,1.963235294
4860,2024-03-31,5560218,131,152,314,2.065789474,2.396946565
4861,2024-03-31,5562408,131,152,335,2.203947368,2.557251908
4862,2024-03-31,5559938,126,147,267,1.816326531,2.119047619
4863,2024-03-31,5562436,126,131,853,6.511450382,6.76984127
4864,2024-03-31,5562828,126,131,340,2.595419847,2.698412698
4865,2024-03-31,5563104,126,136,256,1.882352941,2.031746032
4866,2024-03-31,5559269,120,131,424,3.236641221,3.533333333
4867,2024-03-31,5562114,120,147,476,3.238095238,3.966666667
4868,2024-03-31,5558802,115,152,215,1.414473684,1.869565217
4869,2024-03-31,5561648,115,120,623,5.191666667,5.417391304
4870,2024-03-31,5561980,115,126,366,2.904761905,3.182608696
4871,2024-03-31,5562360,115,126,199,1.579365079,1.730434783
4872,2024-03-31,5526220,110,183,194,1.06010929,1.763636364
4873,2024-03-31,5559120,110,136,241,1.772058824,2.190909091
4874,2024-03-31,5559380,110,110,272,2.472727273,2.472727273
4875,2024-03-31,5560491,105,115,241,2.095652174,2.295238095
4876,2024-03-31,5561327,105,131,204,1.557251908,1.942857143
4877,2024-03-31,5561501,105,110,351,3.190909091,3.342857143
4878,2024-03-31,5563089,105,120,157,1.308333333,1.495238095
4879,2024-03-31,5561993,99,110,335,3.045454545,3.383838384
4880,2024-03-31,5562764,99,110,277,2.518181818,2.797979798
4881,2024-03-31,5563085,99,115,220,1.913043478,2.222222222
4882,2024-03-31,5495191,94,99,351,3.545454545,3.734042553
4883,2024-03-31,5558961,94,94,167,1.776595745,1.776595745
4884,2024-03-31,5559887,94,126,241,1.912698413,2.563829787
4885,2024-03-31,5560667,94,105,173,1.647619048,1.840425532
4886,2024-03-31,5561576,94,99,178,1.797979798,1.893617021
4887,2024-03-31,5561621,94,94,487,5.180851064,5.180851064
4888,2024-03-31,5562247,94,115,235,2.043478261,2.5
4889,2024-03-31,5559404,89,105,188,1.79047619,2.112359551
4890,2024-03-31,5561707,89,110,246,2.236363636,2.764044944
4891,2024-03-31,5562705,89,99,225,2.272727273,2.528089888
4892,2024-03-31,5562737,89,99,298,3.01010101,3.348314607
4893,2024-03-31,5562867,89,99,277,2.797979798,3.112359551
4894,2024-03-31,5560525,84,89,157,1.764044944,1.869047619
4895,2024-03-31,5562028,84,84,324,3.857142857,3.857142857
4896,2024-03-31,5562201,84,94,251,2.670212766,2.988095238
4897,2024-03-31,5562457,84,115,157,1.365217391,1.869047619
4898,2024-03-31,5562554,84,89,188,2.112359551,2.238095238
4899,2024-03-31,5524869,78,78,382,4.897435897,4.897435897
4900,2024-03-31,5553485,78,94,225,2.393617021,2.884615385
4901,2024-03-31,5560331,78,105,209,1.99047619,2.679487179
4902,2024-03-31,5560713,78,89,183,2.056179775,2.346153846
4903,2024-03-31,5561634,78,115,136,1.182608696,1.743589744
4904,2024-03-31,5561687,78,78,251,3.217948718,3.217948718
4905,2024-03-31,5561881,78,99,194,1.95959596,2.487179487
4906,2024-03-31,5562540,78,78,167,2.141025641,2.141025641
4907,2024-03-31,5562644,78,89,215,2.415730337,2.756410256
4908,2024-03-31,5562910,78,99,173,1.747474747,2.217948718
4909,2024-03-31,5558375,73,78,215,2.756410256,2.945205479
4910,2024-03-31,5558815,73,78,105,1.346153846,1.438356164
4911,2024-03-31,5560273,73,78,126,1.615384615,1.726027397
4912,2024-03-31,5562054,73,99,188,1.898989899,2.575342466
4913,2024-03-31,5562277,73,73,188,2.575342466,2.575342466
4914,2024-03-31,5562936,73,78,141,1.807692308,1.931506849
4915,2024-03-31,5498413,68,68,188,2.764705882,2.764705882
4916,2024-03-31,5560953,68,73,199,2.726027397,2.926470588
4917,2024-03-31,5562390,68,73,188,2.575342466,2.764705882
4918,2024-03-31,5562606,68,73,215,2.945205479,3.161764706
4919,2024-03-31,5562895,68,157,215,1.369426752,3.161764706
4920,2024-03-31,5514120,63,84,199,2.369047619,3.158730159
4921,2024-03-31,5559508,63,68,157,2.308823529,2.492063492
4922,2024-03-31,5562068,63,99,194,1.95959596,3.079365079
4923,2024-03-31,5562189,63,78,167,2.141025641,2.650793651
4924,2024-03-31,5562192,63,78,131,1.679487179,2.079365079
4925,2024-03-31,5562477,63,110,120,1.090909091,1.904761905
4926,2024-03-31,5562633,63,63,194,3.079365079,3.079365079
4927,2024-03-31,5562697,63,78,162,2.076923077,2.571428571
4928,2024-03-31,5563035,63,78,126,1.615384615,2
4929,2024-03-31,5557606,58,84,267,3.178571429,4.603448276
4930,2024-03-31,5559821,58,68,230,3.382352941,3.965517241
4931,2024-03-31,5560939,58,84,152,1.80952381,2.620689655
4932,2024-03-31,5561755,58,63,173,2.746031746,2.982758621
4933,2024-03-31,5561900,58,89,167,1.876404494,2.879310345
4934,2024-03-31,5562387,58,68,188,2.764705882,3.24137931
4935,2024-03-31,5562463,58,63,115,1.825396825,1.982758621
4936,2024-03-31,5562593,58,73,126,1.726027397,2.172413793
4937,2024-03-31,5562634,58,58,136,2.344827586,2.344827586
4938,2024-03-31,5562841,58,73,209,2.863013699,3.603448276
4939,2024-03-31,5562985,58,58,126,2.172413793,2.172413793
4940,2024-03-31,5562997,58,63,147,2.333333333,2.534482759
4941,2024-03-31,5546447,52,52,309,5.942307692,5.942307692
4942,2024-03-31,5561135,52,58,115,1.982758621,2.211538462
4943,2024-03-31,5561192,52,58,141,2.431034483,2.711538462
4944,2024-03-31,5561620,52,68,173,2.544117647,3.326923077
4945,2024-03-31,5561891,52,63,152,2.412698413,2.923076923
4946,2024-03-31,5562027,52,68,105,1.544117647,2.019230769
4947,2024-03-31,5562061,52,63,136,2.158730159,2.615384615
4948,2024-03-31,5562135,52,68,105,1.544117647,2.019230769
4949,2024-03-31,5562467,52,52,136,2.615384615,2.615384615
4950,2024-03-31,5562525,52,58,141,2.431034483,2.711538462
4951,2024-03-31,5562607,52,52,110,2.115384615,2.115384615
4952,2024-03-31,5562864,52,58,120,2.068965517,2.307692308
4953,2024-03-31,5563052,52,52,115,2.211538462,2.211538462
4954,2024-03-31,5558231,47,52,167,3.211538462,3.553191489
4955,2024-03-31,5559348,47,58,115,1.982758621,2.446808511
4956,2024-03-31,5559707,47,52,147,2.826923077,3.127659574
4957,2024-03-31,5559825,47,52,147,2.826923077,3.127659574
4958,2024-03-31,5561116,47,68,131,1.926470588,2.787234043
4959,2024-03-31,5561334,47,63,215,3.412698413,4.574468085
4960,2024-03-31,5561666,47,78,120,1.538461538,2.553191489
4961,2024-03-31,5561782,47,47,110,2.340425532,2.340425532
4962,2024-03-31,5561828,47,47,126,2.680851064,2.680851064
4963,2024-03-31,5562514,47,47,105,2.234042553,2.234042553
4964,2024-03-31,5562843,47,52,251,4.826923077,5.340425532
4965,2024-03-31,5527868,42,63,136,2.158730159,3.238095238
4966,2024-03-31,5540486,42,52,136,2.615384615,3.238095238
4967,2024-03-31,5558122,42,47,136,2.893617021,3.238095238
4968,2024-03-31,5561609,42,42,110,2.619047619,2.619047619
4969,2024-03-31,5561752,42,52,115,2.211538462,2.738095238
4970,2024-03-31,5562194,42,63,157,2.492063492,3.738095238
4971,2024-03-31,5562343,42,47,262,5.574468085,6.238095238
4972,2024-03-31,5562362,42,58,131,2.25862069,3.119047619
4973,2024-03-31,5562866,42,42,267,6.357142857,6.357142857
4974,2024-03-31,5521179,37,37,194,5.243243243,5.243243243
4975,2024-03-31,5557219,37,47,131,2.787234043,3.540540541
4976,2024-03-31,5557960,37,52,115,2.211538462,3.108108108
4977,2024-03-31,5559204,37,37,126,3.405405405,3.405405405
4978,2024-03-31,5559839,37,37,194,5.243243243,5.243243243
4979,2024-03-31,5560320,37,42,225,5.357142857,6.081081081
4980,2024-03-31,5560483,37,47,105,2.234042553,2.837837838
4981,2024-03-31,5560830,37,37,136,3.675675676,3.675675676
4982,2024-03-31,5561283,37,37,251,6.783783784,6.783783784
4983,2024-03-31,5561347,37,37,105,2.837837838,2.837837838
4984,2024-03-31,5561777,37,37,126,3.405405405,3.405405405
4985,2024-03-31,5561784,37,58,126,2.172413793,3.405405405
4986,2024-03-31,5530610,31,31,215,6.935483871,6.935483871
4987,2024-03-31,5556670,31,42,105,2.5,3.387096774
4988,2024-03-31,5558768,31,31,215,6.935483871,6.935483871
4989,2024-03-31,5560615,31,37,194,5.243243243,6.258064516
4990,2024-03-31,5562317,31,37,136,3.675675676,4.387096774
4991,2024-03-31,5562358,31,37,115,3.108108108,3.709677419
4992,2024-03-31,5562419,31,37,131,3.540540541,4.225806452
4993,2024-03-31,5562637,31,31,115,3.709677419,3.709677419
4994,2024-03-31,5562980,31,42,157,3.738095238,5.064516129
4995,2024-03-31,5537784,26,42,152,3.619047619,5.846153846
4996,2024-03-31,5554406,26,26,105,4.038461538,4.038461538
4997,2024-03-31,5560413,26,31,178,5.741935484,6.846153846
4998,2024-03-31,5560677,26,26,131,5.038461538,5.038461538
4999,2024-03-31,5562198,26,37,152,4.108108108,5.846153846
5000,2024-03-31,5562230,26,26,157,6.038461538,6.038461538
5001,2024-03-31,5562929,26,26,136,5.230769231,5.230769231
5002,2024-03-31,5545718,21,21,131,6.238095238,6.238095238
5003,2024-03-31,5551868,21,21,157,7.476190476,7.476190476
5004,2024-03-31,5558511,21,21,110,5.238095238,5.238095238
5005,2024-03-31,5561547,21,21,162,7.714285714,7.714285714
5006,2024-03-31,5549803,16,16,110,6.875,6.875
5007,2024-03-31,5531737,10,10,115,11.5,11.5
5008,2024-03-31,5539323,5,16,120,7.5,24
5009,2024-03-31,5559856,5,78,110,1.41025641,22
5010,2024-04-01,5562264,11679,12725,33838,2.659174853,2.897337101
5011,2024-04-01,5563123,3699,3998,10135,2.535017509,2.739929711
5012,2024-04-01,5562733,2972,3129,18282,5.842761266,6.15141319
5013,2024-04-01,5562414,2491,2820,6420,2.276595745,2.577278202
5014,2024-04-01,5561603,2171,2417,5876,2.43111295,2.706586826
5015,2024-04-01,5562239,1816,1931,10413,5.392542724,5.734030837
5016,2024-04-01,5562030,1612,1905,5368,2.817847769,3.330024814
5017,2024-04-01,5561487,1245,1428,2035,1.425070028,1.634538153
5018,2024-04-01,5562591,1198,1413,3139,2.221514508,2.620200334
5019,2024-04-01,5563080,1162,1240,1978,1.59516129,1.702237522
5020,2024-04-01,5562587,1115,1224,2904,2.37254902,2.604484305
5021,2024-04-01,5552237,1083,1193,2030,1.701592624,1.874422899
5022,2024-04-01,5562579,1026,1067,3192,2.991565136,3.111111111
5023,2024-04-01,5562838,905,1109,3909,3.524797115,4.319337017
5024,2024-04-01,5562763,832,890,2192,2.462921348,2.634615385
5025,2024-04-01,5562008,764,806,1549,1.921836228,2.027486911
5026,2024-04-01,5559236,753,842,2506,2.976247031,3.328021248
5027,2024-04-01,5560017,748,780,1214,1.556410256,1.622994652
5028,2024-04-01,5561528,727,785,1695,2.159235669,2.331499312
5029,2024-04-01,5541351,602,691,801,1.15918958,1.330564784
5030,2024-04-01,5524869,586,612,3166,5.173202614,5.402730375
5031,2024-04-01,5562768,586,675,2313,3.426666667,3.947098976
5032,2024-04-01,5562952,565,628,2276,3.624203822,4.028318584
5033,2024-04-01,5561859,555,612,2784,4.549019608,5.016216216
5034,2024-04-01,5559520,544,628,1230,1.958598726,2.261029412
5035,2024-04-01,5541506,539,617,644,1.04376013,1.194805195
5036,2024-04-01,5562609,513,602,1397,2.320598007,2.723196881
5037,2024-04-01,5560377,487,659,1214,1.842185129,2.492813142
5038,2024-04-01,5553050,445,628,753,1.199044586,1.692134831
5039,2024-04-01,5562810,445,502,874,1.741035857,1.964044944
5040,2024-04-01,5542960,440,508,591,1.163385827,1.343181818
5041,2024-04-01,5558649,398,440,1680,3.818181818,4.221105528
5042,2024-04-01,5559936,351,392,999,2.548469388,2.846153846
5043,2024-04-01,5561340,345,392,1706,4.352040816,4.944927536
5044,2024-04-01,5563027,345,408,916,2.245098039,2.655072464
5045,2024-04-01,5562814,340,392,733,1.869897959,2.155882353
5046,2024-04-01,5558990,319,413,780,1.888619855,2.445141066
5047,2024-04-01,5562719,303,398,748,1.879396985,2.468646865
5048,2024-04-01,5558020,298,324,1528,4.716049383,5.127516779
5049,2024-04-01,5560652,288,356,1083,3.042134831,3.760416667
5050,2024-04-01,5562860,288,335,675,2.014925373,2.34375
5051,2024-04-01,5562783,267,293,790,2.696245734,2.958801498
5052,2024-04-01,5562939,267,309,727,2.352750809,2.722846442
5053,2024-04-01,5561749,262,314,581,1.850318471,2.217557252
5054,2024-04-01,5552842,251,262,1355,5.171755725,5.398406375
5055,2024-04-01,5561742,251,267,685,2.565543071,2.729083665
5056,2024-04-01,5558910,246,303,471,1.554455446,1.914634146
5057,2024-04-01,5560474,246,314,696,2.21656051,2.829268293
5058,2024-04-01,5562695,235,262,717,2.736641221,3.05106383
5059,2024-04-01,5562584,225,246,576,2.341463415,2.56
5060,2024-04-01,5550966,199,204,1230,6.029411765,6.180904523
5061,2024-04-01,5553485,194,209,502,2.401913876,2.587628866
5062,2024-04-01,5560278,194,230,309,1.343478261,1.592783505
5063,2024-04-01,5561243,188,251,324,1.290836653,1.723404255
5064,2024-04-01,5563023,188,256,518,2.0234375,2.755319149
5065,2024-04-01,5558350,183,194,403,2.077319588,2.202185792
5066,2024-04-01,5562588,173,209,387,1.851674641,2.23699422
5067,2024-04-01,5561572,167,178,471,2.646067416,2.820359281
5068,2024-04-01,5562758,167,199,633,3.180904523,3.790419162
5069,2024-04-01,5498376,152,157,298,1.898089172,1.960526316
5070,2024-04-01,5562857,152,173,408,2.358381503,2.684210526
5071,2024-04-01,5562890,152,178,434,2.438202247,2.855263158
5072,2024-04-01,5559380,141,147,361,2.455782313,2.560283688
5073,2024-04-01,5559657,141,157,445,2.834394904,3.156028369
5074,2024-04-01,5560831,141,157,429,2.732484076,3.042553191
5075,2024-04-01,5560618,131,183,398,2.174863388,3.038167939
5076,2024-04-01,5561844,131,152,455,2.993421053,3.473282443
5077,2024-04-01,5563002,131,167,277,1.658682635,2.114503817
5078,2024-04-01,5563086,131,141,345,2.446808511,2.633587786
5079,2024-04-01,5561755,126,152,293,1.927631579,2.325396825
5080,2024-04-01,5561886,126,131,277,2.114503817,2.198412698
5081,2024-04-01,5559348,120,173,225,1.300578035,1.875
5082,2024-04-01,5560218,120,136,272,2,2.266666667
5083,2024-04-01,5561125,120,136,319,2.345588235,2.658333333
5084,2024-04-01,5561406,120,131,544,4.152671756,4.533333333
5085,2024-04-01,5561581,120,173,267,1.543352601,2.225
5086,2024-04-01,5562048,120,141,309,2.191489362,2.575
5087,2024-04-01,5558802,115,147,162,1.102040816,1.408695652
5088,2024-04-01,5561812,115,131,256,1.954198473,2.226086957
5089,2024-04-01,5558967,110,131,272,2.076335878,2.472727273
5090,2024-04-01,5562337,110,120,262,2.183333333,2.381818182
5091,2024-04-01,5562795,110,126,722,5.73015873,6.563636364
5092,2024-04-01,5563032,110,173,167,0.9653179191,1.518181818
5093,2024-04-01,5559269,105,115,319,2.773913043,3.038095238
5094,2024-04-01,5562322,105,120,225,1.875,2.142857143
5095,2024-04-01,5562362,105,120,262,2.183333333,2.495238095
5096,2024-04-01,5526220,99,147,173,1.176870748,1.747474747
5097,2024-04-01,5561544,99,110,152,1.381818182,1.535353535
5098,2024-04-01,5563074,99,105,131,1.247619048,1.323232323
5099,2024-04-01,5559887,94,99,215,2.171717172,2.287234043
5100,2024-04-01,5562644,94,120,194,1.616666667,2.063829787
5101,2024-04-01,5563019,94,94,209,2.223404255,2.223404255
5102,2024-04-01,5560265,89,94,105,1.117021277,1.179775281
5103,2024-04-01,5560667,89,89,178,2,2
5104,2024-04-01,5561620,89,94,340,3.617021277,3.820224719
5105,2024-04-01,5561634,89,115,136,1.182608696,1.528089888
5106,2024-04-01,5562108,89,115,178,1.547826087,2
5107,2024-04-01,5562437,89,94,319,3.393617021,3.584269663
5108,2024-04-01,5547251,84,84,157,1.869047619,1.869047619
5109,2024-04-01,5552503,84,94,335,3.563829787,3.988095238
5110,2024-04-01,5558376,84,89,246,2.764044944,2.928571429
5111,2024-04-01,5558961,84,94,173,1.840425532,2.05952381
5112,2024-04-01,5560396,84,110,267,2.427272727,3.178571429
5113,2024-04-01,5561589,84,94,283,3.010638298,3.369047619
5114,2024-04-01,5561980,84,89,235,2.640449438,2.797619048
5115,2024-04-01,5562353,84,120,330,2.75,3.928571429
5116,2024-04-01,5546447,78,84,450,5.357142857,5.769230769
5117,2024-04-01,5559938,78,89,230,2.584269663,2.948717949
5118,2024-04-01,5561501,78,84,272,3.238095238,3.487179487
5119,2024-04-01,5562511,78,84,272,3.238095238,3.487179487
5120,2024-04-01,5562540,78,78,188,2.41025641,2.41025641
5121,2024-04-01,5562851,78,94,225,2.393617021,2.884615385
5122,2024-04-01,5558735,73,84,230,2.738095238,3.150684932
5123,2024-04-01,5560193,73,94,152,1.617021277,2.082191781
5124,2024-04-01,5562735,73,84,136,1.619047619,1.863013699
5125,2024-04-01,5562750,73,84,445,5.297619048,6.095890411
5126,2024-04-01,5554406,68,78,235,3.012820513,3.455882353
5127,2024-04-01,5559162,68,73,173,2.369863014,2.544117647
5128,2024-04-01,5559503,68,68,131,1.926470588,1.926470588
5129,2024-04-01,5560738,68,68,115,1.691176471,1.691176471
5130,2024-04-01,5560822,68,73,251,3.438356164,3.691176471
5131,2024-04-01,5561227,68,73,110,1.506849315,1.617647059
5132,2024-04-01,5561371,68,99,225,2.272727273,3.308823529
5133,2024-04-01,5561456,68,68,277,4.073529412,4.073529412
5134,2024-04-01,5562606,68,68,131,1.926470588,1.926470588
5135,2024-04-01,5562895,68,126,167,1.325396825,2.455882353
5136,2024-04-01,5563085,68,78,131,1.679487179,1.926470588
5137,2024-04-01,5495191,63,78,251,3.217948718,3.984126984
5138,2024-04-01,5549568,63,73,152,2.082191781,2.412698413
5139,2024-04-01,5559404,63,63,120,1.904761905,1.904761905
5140,2024-04-01,5561707,63,78,110,1.41025641,1.746031746
5141,2024-04-01,5561993,63,78,220,2.820512821,3.492063492
5142,2024-04-01,5516769,58,94,209,2.223404255,3.603448276
5143,2024-04-01,5559204,58,68,188,2.764705882,3.24137931
5144,2024-04-01,5560491,58,63,120,1.904761905,2.068965517
5145,2024-04-01,5561327,58,89,110,1.235955056,1.896551724
5146,2024-04-01,5561881,58,68,136,2,2.344827586
5147,2024-04-01,5562389,58,63,178,2.825396825,3.068965517
5148,2024-04-01,5562778,58,63,162,2.571428571,2.793103448
5149,2024-04-01,5562802,58,99,183,1.848484848,3.155172414
5150,2024-04-01,5562864,58,63,131,2.079365079,2.25862069
5151,2024-04-01,5496676,52,52,209,4.019230769,4.019230769
5152,2024-04-01,5498413,52,63,167,2.650793651,3.211538462
5153,2024-04-01,5514120,52,52,194,3.730769231,3.730769231
5154,2024-04-01,5523852,52,58,167,2.879310345,3.211538462
5155,2024-04-01,5550726,52,52,162,3.115384615,3.115384615
5156,2024-04-01,5558231,52,52,167,3.211538462,3.211538462
5157,2024-04-01,5560274,52,84,131,1.55952381,2.519230769
5158,2024-04-01,5560756,52,68,136,2,2.615384615
5159,2024-04-01,5560793,52,73,126,1.726027397,2.423076923
5160,2024-04-01,5561266,52,99,178,1.797979798,3.423076923
5161,2024-04-01,5561338,52,52,314,6.038461538,6.038461538
5162,2024-04-01,5561735,52,63,167,2.650793651,3.211538462
5163,2024-04-01,5561890,52,52,120,2.307692308,2.307692308
5164,2024-04-01,5562172,52,58,136,2.344827586,2.615384615
5165,2024-04-01,5553483,47,52,131,2.519230769,2.787234043
5166,2024-04-01,5557939,47,58,152,2.620689655,3.234042553
5167,2024-04-01,5558371,47,47,131,2.787234043,2.787234043
5168,2024-04-01,5560713,47,58,105,1.810344828,2.234042553
5169,2024-04-01,5560939,47,58,105,1.810344828,2.234042553
5170,2024-04-01,5561552,47,68,199,2.926470588,4.234042553
5171,2024-04-01,5562054,47,73,105,1.438356164,2.234042553
5172,2024-04-01,5562316,47,78,173,2.217948718,3.680851064
5173,2024-04-01,5563061,47,84,110,1.30952381,2.340425532
5174,2024-04-01,5520152,42,47,141,3,3.357142857
5175,2024-04-01,5527868,42,58,204,3.517241379,4.857142857
5176,2024-04-01,5549839,42,42,235,5.595238095,5.595238095
5177,2024-04-01,5558768,42,42,105,2.5,2.5
5178,2024-04-01,5559058,42,47,126,2.680851064,3
5179,2024-04-01,5562436,42,47,298,6.340425532,7.095238095
5180,2024-04-01,5562737,42,58,157,2.706896552,3.738095238
5181,2024-04-01,5562859,42,47,110,2.340425532,2.619047619
5182,2024-04-01,5520566,37,37,162,4.378378378,4.378378378
5183,2024-04-01,5525844,37,37,126,3.405405405,3.405405405
5184,2024-04-01,5558385,37,110,152,1.381818182,4.108108108
5185,2024-04-01,5559666,37,37,131,3.540540541,3.540540541
5186,2024-04-01,5560953,37,37,105,2.837837838,2.837837838
5187,2024-04-01,5562159,37,68,120,1.764705882,3.243243243
5188,2024-04-01,5537784,31,37,147,3.972972973,4.741935484
5189,2024-04-01,5556747,31,37,157,4.243243243,5.064516129
5190,2024-04-01,5561621,31,31,194,6.258064516,6.258064516
5191,2024-04-01,5561784,31,58,157,2.706896552,5.064516129
5192,2024-04-01,5561891,31,42,115,2.738095238,3.709677419
5193,2024-04-01,5562230,31,42,131,3.119047619,4.225806452
5194,2024-04-01,5543121,26,31,141,4.548387097,5.423076923
5195,2024-04-01,5545718,26,31,199,6.419354839,7.653846154
5196,2024-04-01,5558375,26,26,105,4.038461538,4.038461538
5197,2024-04-01,5559839,26,26,131,5.038461538,5.038461538
5198,2024-04-01,5561612,26,26,105,4.038461538,4.038461538
5199,2024-04-01,5562301,26,26,110,4.230769231,4.230769231
5200,2024-04-01,5547350,21,26,105,4.038461538,5
5201,2024-04-01,5556147,21,21,136,6.476190476,6.476190476
5202,2024-04-01,5558511,21,26,152,5.846153846,7.238095238
5203,2024-04-01,5559900,21,21,152,7.238095238,7.238095238
5204,2024-04-01,5561445,21,26,392,15.07692308,18.66666667
5205,2024-04-01,5561547,21,26,188,7.230769231,8.952380952
5206,2024-04-01,5549803,16,16,110,6.875,6.875
5207,2024-04-01,5558162,16,16,110,6.875,6.875
5208,2024-04-01,5560462,16,16,131,8.1875,8.1875
5209,2024-04-01,5538561,10,10,147,14.7,14.7
5210,2024-04-01,5540667,10,16,105,6.5625,10.5
5211,2024-04-02,5563080,4008,4254,6813,1.601551481,1.699850299
5212,2024-04-02,5562264,3082,3626,8764,2.416988417,2.843608047
5213,2024-04-02,5562414,1308,1434,3187,2.222454672,2.436544343
5214,2024-04-02,5563123,1031,1172,2799,2.388225256,2.714839961
5215,2024-04-02,5562733,869,910,5798,6.371428571,6.672036824
5216,2024-04-02,5561603,638,753,1617,2.147410359,2.534482759
5217,2024-04-02,5559520,471,508,1392,2.74015748,2.955414013
5218,2024-04-02,5552842,413,429,2444,5.696969697,5.917675545
5219,2024-04-02,5558649,377,434,1622,3.737327189,4.302387268
5220,2024-04-02,5562030,372,523,1203,2.300191205,3.233870968
5221,2024-04-02,5562239,372,392,2041,5.206632653,5.48655914
5222,2024-04-02,5560205,356,372,1104,2.967741935,3.101123596
5223,2024-04-02,5560652,340,392,1266,3.229591837,3.723529412
5224,2024-04-02,5560017,335,372,581,1.561827957,1.734328358
5225,2024-04-02,5562579,314,330,1078,3.266666667,3.433121019
5226,2024-04-02,5560278,309,377,502,1.331564987,1.624595469
5227,2024-04-02,5562591,309,392,874,2.229591837,2.828478964
5228,2024-04-02,5561859,293,319,1413,4.429467085,4.822525597
5229,2024-04-02,5562921,262,293,314,1.071672355,1.198473282
5230,2024-04-02,5559936,235,272,691,2.540441176,2.940425532
5231,2024-04-02,5562587,235,251,570,2.270916335,2.425531915
5232,2024-04-02,5562008,230,256,471,1.83984375,2.047826087
5233,2024-04-02,5561749,220,246,419,1.703252033,1.904545455
5234,2024-04-02,5561812,215,225,492,2.186666667,2.288372093
5235,2024-04-02,5541506,183,241,262,1.087136929,1.431693989
